時間,首次離線時間,IP 位址,設備 ID,設備類型,位置,離線時長(秒)
2026-06-17 16:54:06,2026-06-17 16:05:20,172.21.84.226,5070-046,EQP,K11-10F 區網(84),2926
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.2,烤箱警報系統,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:20,172.21.84.225,5070-045,EQP,K11-10F 區網(84),2926
2026-06-17 16:54:06,2026-06-17 16:05:20,172.21.84.227,5070-047,EQP,K11-10F 區網(84),2926
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.215,3400-A83,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.214,3400-A82,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.219,3400-A85,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.224,3400-A87,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:20,172.21.84.103,5070-033,EQP,K11-10F 區網(84),2926
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.142,3400-A62,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.228,3400-A92,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.227,3400-A92,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.226,3400-A88,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.225,3400-A88,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.133,3400-A53,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.55,3410-A65/A66,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.230,2880-A89,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.154,3400-A74,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.94,2890-A74,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.88,2890-A68,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:03:37,172.21.69.25,3800-T22_AOI,EQP,K11-8F 區網(69),3029
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.161,2890-A91,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.69,3410-A79/A80,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.136,2895-A58F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.141,3400-A61,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.157,3400-A77,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.153,3400-A73,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.140,3400-A60,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.152,3400-A72,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.151,3400-A71,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.150,3400-A70,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.149,3400-A69,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.147,3400-A67,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.144,3400-A64,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.143,3400-A63,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.204,3400-A77,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.203,3400-A77,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.87,2890-A67,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:36,172.22.181.68,5100-019,EQP,K25-9F 區網(181),2970
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.128,2890-A58,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.127,2890-A66,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.126,2890-A82,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.89,2890-A69,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.97,4600-818,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.111,2880-901,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.112,2890-901,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.116,2890-902,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:25,172.21.54.198,2800-G18,EQP,K11-6F 區網(54),2981
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.139,2890-A69,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:25,172.21.54.211,2800-H01,EQP,K11-6F 區網(54),2981
2026-06-17 16:54:06,2026-06-17 16:04:36,172.22.181.69,5100-020,EQP,K25-9F 區網(181),2970
2026-06-17 16:54:06,2026-06-17 16:04:36,172.22.181.70,5100-020,EQP,K25-9F 區網(181),2970
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.136,2890-A66,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.131,2890-A61,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.130,2890-A60,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:36,172.22.181.62,5100-016,EQP,K25-9F 區網(181),2970
2026-06-17 16:54:06,2026-06-17 16:04:36,172.22.181.63,5100-017,EQP,K25-9F 區網(181),2970
2026-06-17 16:54:06,2026-06-17 16:04:36,172.22.181.64,5100-017,EQP,K25-9F 區網(181),2970
2026-06-17 16:54:06,2026-06-17 16:04:36,172.22.181.65,5100-018,EQP,K25-9F 區網(181),2970
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.122,2890-902,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.121,2880-902,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.120,2890-901,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.118,2890-N902,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.117,2880-N902,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:36,172.22.181.66,5100-018,EQP,K25-9F 區網(181),2970
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.66,2890-A21,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.198,3400-A74,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.64,2890-A92F,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.197,3400-A74,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.196,3400-A73,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.195,3400-A73,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.192,3400-A71,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.191,3400-A71,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.189,3400-A70,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.168,3400-A88,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.56,3410-A65/A66,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.54,3410-A63/A64,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:20,172.21.84.166,5070-036,EQP,K11-10F 區網(84),2926
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.51,3410-A61/A62,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.95,2890-A75,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.96,2890-A76,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.98,2890-A78,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.63,2890-A93F,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.96,4600-805,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.91,4600-823,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.77,4730-816,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.72,4730-802,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.29,4800-831,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.27,4800-818,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.26,4800-805,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:36,172.22.181.82,5150-048,EQP,K25-9F 區網(181),2970
2026-06-17 16:54:06,2026-06-17 16:04:36,172.22.181.67,5100-019,EQP,K25-9F 區網(181),2970
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.86,2890-A66,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:05:20,172.21.84.167,5070-037,EQP,K11-10F 區網(84),2926
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.149,2895-A65F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:05:20,172.21.84.180,5070-050,EQP,K11-10F 區網(84),2926
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.95,2900-A59H,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.89,2900-A57F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.86,2900-A56F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.83,2900-A55F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.80,2900-A54H,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.77,2900-A53F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.158,3400-A78,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.86,4950-9013,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.69,2900-A67F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.72,4950-9006,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.70,4950-9005,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.68,4950-9004,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.152,4950-A02,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.136,4950-946,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.134,4950-945,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.132,4950-944,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.97,2900-A59FA,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.98,2900-A60F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.99,2900-A60FA,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.100,2900-A60FB,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.84,4950-9012,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.82,4950-9011,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.80,4950-9010,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.78,4950-9009,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.76,4950-9008,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.74,4950-9007,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.92,2900-A58F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.96,2900-A59F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.64,2900-A62FA,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.71,2900-A51F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.84,4950-918,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.178,2880-N905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:34,172.22.100.61,2890-A71F,EQP,K22-8F 區網(100),2972
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.195,2890-906,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.53,2900-A58F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.59,2900-A60F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.36,4900-B06,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.22,4820-B02,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.202,2890-906,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.201,2880-N906,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.200,2880-906,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.198,2880-906,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.191,2880-906,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.179,2880-905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.187,2890-905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.186,2880-N905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.185,2880-905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.184,2880-905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.183,2880-905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.182,2890-905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.181,2890-N905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.180,2890-905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.101,3910-9001,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.90,4950-9015,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.88,4950-9014,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.63,2900-A62F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.66,2900-A64F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.90,4950-908,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.70,4950-911,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.98,3601-B62,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.99,3601-B62,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.100,3601-B63,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.106,3601-B02,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.168,2880-904,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.223,3600-P04,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.204,2730-B32,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.202,2730-B31,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.201,2730-B30,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.200,2730-B30,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.199,3601-P07,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.198,3600-P07,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.195,3601-P06,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.194,3600-P06,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.184,3601-P03,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.183,3601-P03,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.163,3601-B63,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.162,3400-A82,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.51,4820-B01,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.162,3601-B62,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.139,2730-B37,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.66,4950-928,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.62,4950-926,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.172,2890-904,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.149,2880-903,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.68,4950-929,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.72,4950-912,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.68,2900-A66F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.74,4950-913,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.133,2895-A57H,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.132,2895-A56F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.107,2930-A57,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.124,4950-940,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.127,2895-A54H,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.126,4950-941,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.74,2900-A52H,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.35,4900-B05,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.166,2890-N904,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.176,2880-905,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.129,2880-903,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.74,3601-B04,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.67,3601-B04,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.57,3390-B02,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.56,3390-B01,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.211,3600-B51A,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:40,172.22.66.224,3601-P04,EQP,K21-9F 區網(66),2966
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.80,4950-916,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:37,172.21.77.156,2880-N903,EQP,K11-9F 區網(77),2969
2026-06-17 16:54:06,2026-06-17 16:04:56,172.22.101.52,2900-A57F,EQP,K22-8F 區網(101),2950
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.64,4950-927,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.82,4950-917,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.78,4950-915,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.76,4950-914,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:46,172.21.78.75,4950-914,EQP,K11-9F 區網(78),2960
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.102,3910-9002,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:04:47,172.22.182.103,3910-9003,EQP,K25-9F 區網(182),2959
2026-06-17 16:54:06,2026-06-17 16:05:06,172.21.83.73,5100-002,EQP,K11-10F 區網(83),2940
2026-06-17 16:54:06,2026-06-17 16:05:53,172.22.104.225,4600-B65,EQP,K22-9F 區網(104),2893
2026-06-17 16:54:06,2026-06-17 16:05:53,172.22.104.223,4600-B63,EQP,K22-9F 區網(104),2893
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.17,3400-A54,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.18,3400-A54,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.19,3400-A55,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.20,3400-A55,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:20,172.21.84.229,5070-049,EQP,K11-10F 區網(84),2926
2026-06-17 16:54:06,2026-06-17 16:05:20,172.21.84.230,5070-050,EQP,K11-10F 區網(84),2926
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.52,3410-A61/A62,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.39,3400-A65,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:06:15,172.22.106.113,4200-B53,EQP,K22-9F 區網(106),2871
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.38,3400-A64,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.37,3400-A64,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.35,3400-A63,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.34,3400-A62,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.33,3400-A62,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.32,3400-A61,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.31,3400-A61,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.28,3400-A59,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.27,3400-A59,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.24,3400-A57,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.23,3400-A57,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:26,172.22.103.21,3400-A56,EQP,K22-8F 區網(103),2920
2026-06-17 16:54:06,2026-06-17 16:05:53,172.22.104.222,4600-B62,EQP,K22-9F 區網(104),2893
2026-06-17 16:54:06,2026-06-17 16:05:37,172.22.112.57,3400-A106,EQP,K22-8F 區網(112),2909
2026-06-17 16:54:06,2026-06-17 16:05:53,172.22.104.180,4730-B50,EQP,K22-9F 區網(104),2893
2026-06-17 16:54:06,2026-06-17 16:05:53,172.22.104.224,4600-B64,EQP,K22-9F 區網(104),2893
2026-06-17 16:54:06,2026-06-17 16:05:53,172.22.104.226,4600-B66,EQP,K22-9F 區網(104),2893
